start,end,active,decision,annotation,start_0,end_0,acoustic_jitterLocal_sma3nz_before,acoustic_shimmerLocaldB_sma3nz_before,acoustic_HNRdBACF_sma3nz_before,acoustic_duration,acoustic_energy_mean_before,acoustic_energy_std_before,acoustic_energy_min_before,acoustic_energy_max_before,acoustic_pitch_mean_before,acoustic_pitch_std_before,acoustic_pitch_min_before,acoustic_pitch_max_before,acoustic_energy_mean_after,acoustic_energy_std_after,acoustic_energy_min_after,acoustic_energy_max_after,kinect_spine_x_speaker_before,kinect_spine_y_speaker_before,kinect_left_hand_x_speaker_before,kinect_left_hand_y_speaker_before,kinect_left_hand_z_speaker_before,kinect_right_hand_x_speaker_before,kinect_right_hand_y_speaker_before,kinect_right_hand_z_speaker_before,kinect_head_to_robot_speaker_before,kinect_spine_x_grad_speaker_before,kinect_spine_y_grad_speaker_before,kinect_left_hand_x_grad_speaker_before,kinect_left_hand_y_grad_speaker_before,kinect_left_hand_z_grad_speaker_before,kinect_right_hand_x_grad_speaker_before,kinect_right_hand_y_grad_speaker_before,kinect_right_hand_z_grad_speaker_before,kinect_head_to_robot_grad_speaker_before,kinect_spine_x_listeners_before,kinect_spine_y_listeners_before,kinect_left_hand_x_listeners_before,kinect_left_hand_y_listeners_before,kinect_left_hand_z_listeners_before,kinect_right_hand_x_listeners_before,kinect_right_hand_y_listeners_before,kinect_right_hand_z_listeners_before,kinect_head_to_robot_listeners_before,kinect_spine_x_grad_listeners_before,kinect_spine_y_grad_listeners_before,kinect_left_hand_x_grad_listeners_before,kinect_left_hand_y_grad_listeners_before,kinect_left_hand_z_grad_listeners_before,kinect_right_hand_x_grad_listeners_before,kinect_right_hand_y_grad_listeners_before,kinect_right_hand_z_grad_listeners_before,kinect_head_to_robot_grad_listeners_before,kinect_spine_x_speaker_after,kinect_spine_x_listeners_after,kinect_spine_y_speaker_after,kinect_spine_y_listeners_after,kinect_left_hand_x_speaker_after,kinect_left_hand_x_listeners_after,kinect_left_hand_y_speaker_after,kinect_left_hand_y_listeners_after,kinect_left_hand_z_speaker_after,kinect_left_hand_z_listeners_after,kinect_right_hand_x_speaker_after,kinect_right_hand_x_listeners_after,kinect_right_hand_y_speaker_after,kinect_right_hand_y_listeners_after,kinect_right_hand_z_speaker_after,kinect_right_hand_z_listeners_after,kinect_head_to_robot_speaker_after,kinect_head_to_robot_listeners_after,kinect_spine_x_grad_speaker_after,kinect_spine_x_grad_listeners_after,kinect_spine_y_grad_speaker_after,kinect_spine_y_grad_listeners_after,kinect_left_hand_x_grad_speaker_after,kinect_left_hand_x_grad_listeners_after,kinect_left_hand_y_grad_speaker_after,kinect_left_hand_y_grad_listeners_after,kinect_left_hand_z_grad_speaker_after,kinect_left_hand_z_grad_listeners_after,kinect_right_hand_x_grad_speaker_after,kinect_right_hand_x_grad_listeners_after,kinect_right_hand_y_grad_speaker_after,kinect_right_hand_y_grad_listeners_after,kinect_right_hand_z_grad_speaker_after,kinect_right_hand_z_grad_listeners_after,kinect_head_to_robot_grad_speaker_after,kinect_head_to_robot_grad_listeners_after,duration_pause,next_speaker,current_speaker,amount_speech
1660664669.9429626,1660664671.143037,1,,not appropriate,331.052,332.252,0.003258242504671216,0.21450704336166382,5.841510772705078,1.2000744342803955,-9.302582746329017,0.8759362635075014,-10.268079471701245,-7.657583761533925,166.55972105341604,72.09737834166904,69.12225705329153,474.95473230285955,-10.16443024659906,0.09857065553108793,-10.344417489041744,-9.557386682544958,-1.3033067151040213e-08,0.011627564220124531,-0.2505473470126721,0.18711636574734955,-0.338157966972973,0.15069369186212786,0.1907905820434193,-0.3334025393051841,-0.014306997274558272,3.9609866723561507e-07,0.012485134811023351,0.049025110752058676,0.06795812510470606,0.04752992040104565,0.04519727777342069,0.06022004031827397,0.03835415844707215,0.28269547625374963,-7.289592306349058e-09,0.003134285678637347,-0.16544508722310217,0.09982151057255834,-0.22523604597210198,-0.002346919986426618,0.16095267762538287,-0.2655437528972792,-0.07045014357072814,2.764712974235809e-07,0.040831786984400854,0.14069969122897097,0.0987061500672939,0.09480681463399561,0.10277776854494922,0.05843880822994764,0.049882541952718205,0.42763202610845297,-8.842833589924631e-09,-6.784784574302973e-09,0.012091745084750409,0.009690640953822653,-0.251157433586854,-0.1246494439252037,0.18438794620167476,0.11907236213687097,-0.344365331456576,-0.2198321058143296,0.15026563851097888,0.00427213810825638,0.1946161145241562,0.15820632379310323,-0.333340902234798,-0.26694160522575466,-0.038449682867964526,-0.04791152022804084,4.7054607315763843e-07,2.5973990523327017e-07,0.013292172891427707,0.029555067732156447,0.03916823382515254,0.10854472982842504,0.06201612914667967,0.14873107620865253,0.04342559213157103,0.07563051854823308,0.03002471416613615,0.11791024325182188,0.06250941852544749,0.05651581696299663,0.053040989505549856,0.05169830264333597,0.27854611795126544,0.2702477267553912,2.8801751136779785,1,1,12.262133836746216
1660664674.0232122,1660664675.143181,1,,needed,335.132,336.252,0.007085332181304693,0.4859624207019806,5.2906494140625,1.1199688911437988,-9.093991479717102,1.1223441569021648,-10.37994294068513,-6.242767803305691,162.01318185742224,60.12440294341133,69.12225705329153,396.6516385961225,-10.062099560145107,0.12326265914868477,-10.330372384047354,-9.572360915894427,-1.514170607893355e-09,0.01126613506710706,-0.2584482934219999,0.17550955923875947,-0.3506407269256196,0.145605531719584,0.1898985647741632,-0.34202938540855105,-0.05141482407103636,3.989631239634558e-07,0.014551602692529388,0.06148056615189968,0.06707943003162306,0.043801546606908055,0.03432879712786527,0.07190378620812743,0.05207123170604391,0.2616395445046411,-1.317517660741117e-08,0.0015336927320219525,-0.15530243549403638,0.11245047678168753,-0.23362058651197712,-0.0014802316246671342,0.15578993155855986,-0.2504186783301436,-0.046527364764758994,3.0468603744305936e-07,0.037650177032420545,0.12717849143121523,0.17580480944659713,0.09609894847448958,0.0640757447607635,0.09135065272629443,0.06039465026228335,0.2715736052278666,6.303781131050141e-09,-6.010428815045142e-09,0.009239184373017783,0.0014042959931380107,-0.2560599853120748,-0.17485827047994554,0.17748834432293267,0.10374428239779757,-0.3420032036650374,-0.23257639709493405,0.14743691812280094,0.006110343515315877,0.18910517812700806,0.1576055348773433,-0.3371816347517984,-0.2488798547386336,-0.012471846173965071,-0.06575637866215434,3.576497050912813e-07,3.056534196742751e-07,0.009730225395668465,0.025388477537223782,0.02962082269236404,0.10247454072946485,0.062270926952643565,0.14847660143548405,0.037304971296693495,0.09247623227135471,0.02566709136409118,0.08815985584798898,0.035892438700171406,0.06716924415085848,0.043005151881450085,0.07799649405956466,0.29195105558082113,0.31239959239603216,0.0,0,1,13.582182168960571
1660664688.5534072,1660664689.1634736,1,,not appropriate,349.662,350.272,0.013675815425813198,0.885176956653595,7.819470405578613,0.6100664138793945,-9.175026895426738,0.7155224827155094,-10.14486878004789,-7.542576058455988,220.35173555353714,104.75580873351248,70.24781509494375,564.0830003290159,-9.090219179149068,0.8264587520109982,-10.337953366669813,-7.167171879296919,-4.833299255448165e-09,0.00847194547979645,-0.25885799445156693,0.1634098477616495,-0.35192105401806406,0.12585975041601985,0.16971862793490997,0.3887128976013478,0.008784962128462356,3.0124737428588546e-07,0.016517117629206355,0.0596432050717212,0.067205357332459,0.035773922463523594,0.0670407311216666,0.07378601273481167,0.07031934268147176,0.33650209103033346,-1.1576176021350421e-09,0.0018030939856345,-0.2375110337704755,0.12200891771282628,-0.284774986609872,-0.007054226495134587,0.17559115927588462,-0.2636663347730723,-0.06687755248914347,3.3074122718951554e-07,0.03284266941520827,0.08735924980197655,0.1966302462979998,0.08842821104358509,0.10634158972007605,0.053300899748604656,0.05196617637233215,0.2863011837056321,-3.136714418671532e-10,6.8943123548813275e-09,0.006843334053218396,0.0017242982758736577,-0.2449458615427985,-0.16732617467916516,0.17156647206751613,0.11512899738898849,-0.3361996074566621,-0.23787286027023552,0.14835103227939833,-0.010919933596814226,0.17259762104514034,0.17530672815707812,0.03538527981771295,-0.25957955354443246,0.02407741590994383,-0.08619356601810022,3.2990177096599287e-07,3.2397627213078003e-07,0.022411911205470408,0.036292552785514305,0.10310552875512766,0.10333912953240836,0.07906510909978151,0.11631029268286071,0.06587830624552549,0.07284296881535615,0.12140815279864596,0.07898290616847975,0.15994452140079427,0.057706039147770824,0.3695957170329438,0.039667939540487515,0.5728665271936701,0.2656090631906736,0.0,-1,1,16.838460445404053
1660664701.70389,1660664707.333842,1,,not appropriate,362.813,368.443,0.006191151216626167,0.3058573603630066,2.516507863998413,5.6299519538879395,-8.137616882041128,1.4684205898531104,-10.47140638643,-4.3388700340202835,280.45364790851846,304.90799774020655,76.68886540364866,2205.0,-10.049866558846055,0.05268927206691058,-10.194138846685815,-9.92098650775055,4.666839377308643e-09,0.018721100916620676,-0.26498129267837905,0.1728143072877693,-0.38095091260583974,0.1367612712039446,0.20104242095434185,-0.355796674668582,-0.0011174273670136476,2.350648712574422e-07,0.020659541832378076,0.057244112415285625,0.0827437716202665,0.047187555937252025,0.03636208815394445,0.04989034645649629,0.06201204791732253,0.3058448949405181,-7.872558591221607e-09,-0.00021559315700254495,-0.16704028703659604,0.12929349645954974,-0.24042480670294553,0.005906007580656023,0.16600844896922007,-0.24267109124052605,-0.13522662477049704,2.712925299048296e-07,0.02995757335283181,0.11544252773354627,0.12355741982409549,0.0838882071604352,0.08782207852436673,0.07004109775819867,0.06589477938541222,0.2552056904975279,-9.865108362821883e-10,-5.790940111399263e-09,0.015089376852439133,0.0013774993186649429,-0.26008358634834183,-0.17710818578495402,0.17963893322498575,0.11996129927530486,-0.3617346230015223,-0.25679202219351827,0.14207294320386285,0.011629008473394925,0.20649032698446787,0.1679191920992238,-0.3521561964205044,-0.24516434819887326,0.01440027849879526,-0.07602606181148086,3.5545988673915403e-07,2.821018713068927e-07,0.008506355526632862,0.03413523184824934,0.03361264410723111,0.17872132524893933,0.06409398651289616,0.11989537205683799,0.03205484497019212,0.13769576735490918,0.03784808414486403,0.08493586805060441,0.045837385147418995,0.06344712748579207,0.037602673936480806,0.0625318277834933,0.295175850825698,0.2701644700274055,2.8600785732269287,1,1,5.6299519538879395
1660664710.1939206,1660664711.40495,1,,not appropriate,371.303,372.514,0.0032190107740461826,0.28720229864120483,2.414630174636841,1.211029291152954,-8.998413399868477,1.507251035437311,-10.24835860902731,-5.541752370947559,158.59932199008188,88.84256868170779,69.12225705329153,510.1176170374499,-10.147195585136167,0.05348101228176107,-10.276789944446312,-10.034825197165652,-7.506395986868162e-09,0.01411942333976169,-0.2562400913845615,0.18615242420197692,-0.3607671977825163,0.14483117083079003,0.20867840348438482,-0.3494919222161667,0.02180211578398704,3.4028447430939885e-07,0.01031763910803323,0.044753899137265664,0.05149789238335096,0.04508734388735087,0.04031169468219968,0.05114337389695835,0.03899213345808746,0.3660195892434897,8.464853614200972e-09,0.008557810725435364,-0.1766001250341274,0.10488508543596711,-0.23844622752484512,0.004076753955140896,0.17833505731482643,-0.26072849481168064,-0.05970115293971929,2.919555290781976e-07,0.03670509392180925,0.13652659007063664,0.19034610943258715,0.16021685023271487,0.08409643248222541,0.06925751986211974,0.046324417967716386,0.22221019586933669,6.129696680342327e-09,4.858498865543914e-09,0.013107936821856321,0.00452342665392701,-0.24346022070696632,-0.15321207737262912,0.19845483576458262,0.1273057676454275,-0.353624988419981,-0.22373454418629143,0.14705275802820553,0.00942419833185184,0.20821148628082786,0.17396720233743945,-0.34060077660784877,-0.25647300075400437,0.011449244601698773,-0.0795722660103865,2.813317129123972e-07,2.832162971107986e-07,0.008843452665136335,0.024181817321234853,0.04865010600911404,0.15616598109510996,0.044447155896537555,0.1950271115529753,0.05626643733329605,0.11950240923654691,0.030614462419434534,0.07830021503074384,0.038636613349280556,0.08591396445758075,0.054361666526721635,0.05522089010680048,0.31030570921619927,0.24844865621253404,3.539146661758423,1,1,6.8409812450408936
1660664714.9440966,1660664716.054206,1,,not appropriate,376.053,377.163,0.009261597879230976,0.3568556606769562,1.4262253046035767,1.1101093292236328,-8.951304517498038,1.6015374147149644,-10.290618332887515,-5.250394744575509,148.53389222228475,110.08272484169663,69.12225705329153,836.8528185147225,-10.206409909412077,0.08926344912180602,-10.480373955259152,-9.977045404949935,-7.372453555796976e-09,0.014097961303569877,-0.2545457606147493,0.18630399452400456,-0.3631378018068732,0.14546349269118128,0.20618303723173845,-0.34372447643105836,0.014913078398298134,3.548087899822852e-07,0.008899674883138552,0.053390749089827036,0.0650278584853105,0.04319029812516919,0.03926742011702249,0.055547943002339915,0.041948697505878554,0.3696406995443983,-1.6060177623553051e-10,0.007810924968105057,-0.1384740666994589,0.11105757743602997,-0.22944583563214951,0.0030384475336941302,0.16886250415095808,-0.25441580728236574,-0.07082659992159693,3.017237360442278e-07,0.03161305814500023,0.10420462450393461,0.1150385923154993,0.08670210812070465,0.07747378482486918,0.06284790945916056,0.06782788476283168,0.31772257107228785,4.2376560683449375e-10,6.385040346132678e-09,0.013019790009500692,0.006526496788362057,-0.24823373852977404,-0.1394588883617242,0.1930385322415412,0.1279988429828117,-0.35621693753468964,-0.22569041188414773,0.14999296416566052,0.015510742564824312,0.20678587448739863,0.17153699104551268,-0.3426519510838641,-0.25996117683266656,0.027548980024197554,-0.07024522974199814,3.778486152297701e-07,3.06007892730876e-07,0.008342765326544621,0.020451582560026303,0.05600504520022905,0.11854789651304429,0.06639829548307663,0.15853444248940463,0.043683208953622814,0.0678689118962915,0.04470271033860759,0.06471424490558285,0.05028885459314041,0.059378673695582654,0.03799068817544754,0.04109944163871959,0.3732313148438452,0.20433709657562227,9.930110931396484,0,1,7.951090574264526
1660664745.2551641,1660664746.2347271,1,,needed,406.364,407.344,0.013002927415072918,0.28434184193611145,4.437963008880615,0.9795629978179932,-9.440137195480574,1.0038271834982186,-10.48774687318105,-7.007107858638143,163.9571555175628,72.72281512871875,69.12225705329153,359.1075041708782,-10.273479169002062,0.07391525391779852,-10.442444325566537,-10.02467049713621,2.2976235009557332e-09,0.009206250714711598,-0.15276739645809753,0.16138493417975913,-0.20374620586745512,0.12340076066403505,0.1681774769538381,-0.2005938376126071,-0.004639402842224953,2.972294328863802e-07,0.01408514847699319,0.16884611722800966,0.1521733801482583,0.22520358051515751,0.08448627927668027,0.10348756872544086,0.169354460753628,0.4408550500933083,-6.602333103061081e-09,0.009333686537317068,-0.15964654080351587,0.10585164957654397,-0.2299560977888974,-0.009631095736243777,0.10254926422511179,-0.18162439394618357,-0.021141280480072258,2.5390987907404393e-07,0.04796598068365176,0.1252222439347031,0.10971219913309545,0.09149981859171978,0.10415777161782708,0.03576656446159859,0.06188797224158336,0.3254707911508616,8.41638157554211e-09,-4.84586458594469e-09,-0.0022562255068532696,0.006966285276073122,-0.08606183587254317,-0.1616886949427069,0.1495064443443916,0.09396222923784006,-0.05393048948387789,-0.2151723568705201,0.007717916305784859,-0.0003038163834078912,0.14403486629287074,0.10125846660043576,-0.054226101456322,-0.17621920298768926,-0.0801282450661413,-0.03272343605471521,3.4270132628954345e-07,2.592768156862655e-07,0.033664998444965365,0.017325687110374615,0.0829445848633629,0.07225404056845706,0.13676522565009488,0.1675441681086821,0.09528822823154184,0.0708657624513875,0.07587352658358226,0.0717606049819182,0.08477493072883262,0.052373018847710125,0.06843438830738312,0.060549187118839505,0.5552280235014371,0.29968226943058063,3.6201512813568115,0,1,18.797386169433594
1660664775.7620695,1660664776.2053056,1,,needed,436.871,437.314,0.0,0.0,0.0,0.4432361125946045,-10.0330873461313,0.1951042761623323,-10.306754708073179,-8.88046596173502,205.9117321203155,274.8663790728657,69.12225705329153,2077.199920241468,-10.090167413231011,0.05058004034139498,-10.204777959196763,-9.92718283032334,-7.780553357201028e-09,0.019495599616809276,-0.23724908428733943,0.19407326824172233,-0.34092566185037865,0.1369511896481072,0.07771643538310746,0.09948792531242781,0.12439133865162215,3.211585141218524e-07,0.01516039131479962,0.07546632921035469,0.11945139996256254,0.04761795398920113,0.11617327660746239,0.16374119140530569,0.3158066505247277,0.4648934426412281,-5.83610062158733e-11,-8.406491060333843e-05,-0.16335108353534805,0.10618152006408839,-0.19366159635543626,0.000685218291891536,0.18267857163884524,-0.23603592322229905,-0.09765436840023241,2.656589974740468e-07,0.034746062317752825,0.16679373940018088,0.16115869316665865,0.11651080700435237,0.06411037038839063,0.06304372042731175,0.07061523247521712,0.7569026360654791,9.765530798241894e-09,-1.0569575750402138e-08,0.019477234810590553,-0.001032441232455813,-0.24320496858886773,-0.1736071834277171,0.1946555892086995,0.1276421387309864,-0.35090444990675523,-0.20041301347414403,0.12807515284051485,0.0022600919974970907,0.086221162658323,0.17723645969848353,0.1475394888040121,-0.2354000393991557,0.04411369718423433,-0.0833247117935527,3.448476980853193e-07,3.073381008648317e-07,0.01891906582632788,0.038836434776680646,0.05197068501606031,0.132742382873607,0.08673595300959125,0.12892412684980487,0.05639311887475055,0.1746193473602095,0.07842754129371973,0.08830774476363719,0.1991937196140097,0.06358273499715919,0.26851747313118557,0.07187282196753442,0.598965360926193,0.4396064531531043,4.040145397186279,1,1,19.720521926879883
1660664780.245451,1660664780.96546,1,,needed,441.354,442.074,0.005085288546979427,0.27050045132637024,4.37781286239624,0.7200090885162354,-9.613399105504591,0.8388089777991168,-10.632249531135734,-7.133270734470551,195.56343867401762,158.49789921156778,69.12225705329153,1119.067663977376,-10.182200683643995,0.056504507344821556,-10.311271950975021,-9.924396591951558,-7.662465769973343e-12,0.015555823053290582,-0.27213319763309896,0.15104540404117298,-0.3705428568376529,0.1449552494492035,0.1864825851814319,-0.3361598792992569,0.020162232657608473,3.8555548797118977e-07,0.018336589391404718,0.04318919870087624,0.07373614819141765,0.028419065176300516,0.03387190331185648,0.04550642759405841,0.042231603523799226,0.3275475905896771,3.3351501108327336e-10,0.005793488153597488,-0.14086259617009092,0.08175449453157353,-0.15201443568585607,0.0029398814564887436,0.16192677878326128,-0.23637426319281055,-0.04172298425896498,2.0536266822757718e-07,0.010948304814358267,0.05304211006770753,0.08652123997718497,0.06697646016409985,0.0488950549399009,0.06024751330803733,0.04492554405505877,0.2897158037944227,-1.814903674307583e-09,7.724557095523054e-10,0.012791234577325719,0.004328678799837875,-0.2655704688177772,-0.13050677418749657,0.15096207141313353,0.09622921489677984,-0.36148348658094276,-0.17324298006650293,0.1455521926341543,-0.0027818388506949242,0.19327287027048848,0.15924728718094627,-0.335271640443489,-0.23253075492300657,0.024746187881393603,-0.05166408810858305,4.256111308306899e-07,2.925286632568366e-07,0.012253942645078132,0.00614560444704445,0.04280652619814353,0.051110523918938,0.07845512790303963,0.05970456226564638,0.04450301890146798,0.04990623784648,0.0488904356181396,0.046447561378963366,0.0711395408062225,0.043984719771296504,0.05808170496017778,0.03717312354537839,0.42580882185182234,0.16729917372596,3.7401576042175293,1,1,20.440531015396118
1660664784.7056177,1660664785.455522,1,,needed,445.814,446.564,0.004683125298470259,0.184962198138237,3.0807933807373047,0.7499043941497803,-9.632665381960285,0.684394674456731,-10.294133066567849,-7.4924925488037175,155.51482948458158,78.61366553710812,69.12225705329153,375.5406059931982,-9.944775828034315,0.03927238961120649,-10.030709129239794,-9.831955489099593,3.815050016601278e-09,0.015226258948650736,-0.2640662081637655,0.1584270057492095,-0.3627278512227411,0.14271793332321472,0.19649511177990384,-0.33431097111641933,0.03140011583577785,2.7961591393917357e-07,0.01481879782582116,0.04725791260018913,0.06337531572737094,0.040388000824119474,0.05118811261002099,0.04585271126449046,0.05344708103526806,0.31505640987935774,-4.134524286556545e-09,0.00579090786299311,-0.13580767833765747,0.08511358011245304,-0.15868954403412555,-0.0003527185765264803,0.16583428879564505,-0.23656461860601835,-0.053659347793253445,2.1716069811217978e-07,0.014995326731320624,0.08946941458574642,0.09609054571870729,0.08577504197597927,0.057580459198540705,0.07932903282678586,0.04040160765539217,0.36614307496927956,-1.8301705199784457e-09,6.024552310429105e-09,0.01412121012381528,0.001086754155924934,-0.2623131073432107,-0.12561106538058653,0.15603377530975343,0.08111347420351199,-0.36304842545153937,-0.14402471541700457,0.14227821145033714,0.0009344867984501654,0.2000130056277064,0.16251602216951497,-0.3330625244863066,-0.23389726556823764,0.039628350947316655,-0.06829124320721305,4.3227444079828314e-07,2.8414965324571e-07,0.011533874743435368,0.016456862614750493,0.0334882571567494,0.07060581895321201,0.07422497127216203,0.0885581891559914,0.039442099253199824,0.08333869949462311,0.049806507393617624,0.07899583907991184,0.07130697183477298,0.048763452208625095,0.03851552862694851,0.04765192940242254,0.2803684285151094,0.3033476210999632,5.2566797733306885,-1,1,21.1904354095459
1660664796.0471547,1660664796.676679,1,,needed,457.156,457.786,0.0019013005075976253,0.19970066845417023,1.9027907848358154,0.6295242309570312,-9.71974531789721,0.8959126138704843,-10.31521250662702,-6.750362187783452,136.68286253534595,71.28105134718025,69.12225705329153,429.6478507855957,-10.25630329415728,0.045077418773485,-10.393334669828148,-10.139256280507691,-3.816831614543929e-09,0.01445160095583725,-0.2643307955993218,0.1619422954550209,-0.3658523781226833,0.14146460144902637,0.19916811028442208,-0.3344903945551799,0.058710274608624914,3.5522505831335455e-07,0.014967727367593933,0.03455036788283735,0.042312223440043796,0.04235017281229269,0.0387279473129532,0.04315676593826377,0.04162689604106705,0.31293066877839804,-3.621518425646745e-09,0.004772543155668763,-0.11452785197348382,0.07078473538723459,-0.14802446170831637,0.0002864048756258339,0.16251221417756223,-0.23540794060606257,-0.060692464422650666,2.878224089119859e-07,0.010725762052941056,0.060112340275147697,0.06154981881602315,0.06739085375918442,0.0512861819921552,0.043387050720817964,0.0474417543034667,0.20310614016960454,-8.114424312431107e-09,4.1534405102347155e-09,0.013750423078935127,0.0028110620010833687,-0.26117661255181523,-0.13173257599923657,0.16356461921226823,0.07609347737861516,-0.3633887916571386,-0.1483583948777508,0.14622268481677994,-0.0002636731619284788,0.20127690174054536,0.16137875267355123,-0.3339252335067371,-0.23479413181041361,0.0328984700971138,-0.05330968497385986,4.187942483510636e-07,2.860091140747555e-07,0.016073213044639937,0.01282667449183305,0.04336724266004437,0.07064586805785138,0.07620101580021667,0.047377007115773355,0.04950202946248363,0.0538930124114536,0.031869057971952226,0.04774569631342519,0.07008185842491063,0.06976119657769585,0.03917735664666866,0.05009470342560879,0.3474543226891853,0.23474097814511843,5.189161539077759,0,1,21.81995964050293
1660664819.8162258,1660664821.3962448,1,,not appropriate,480.925,482.505,0.008072017692029476,0.4197567403316498,2.680574417114258,1.5800189971923828,-8.500124521127846,1.7139479795046757,-10.479241316175774,-5.5004599627150395,159.71101998198483,98.01804206758894,69.12225705329153,641.8371536444,-8.630437270361128,1.4019112304856505,-10.205547368025995,-4.744336695130949,3.412938435449549e-11,0.012986233226777368,-0.22831419025326236,0.1665104264416506,-0.3630069946447987,0.14864309325741507,0.19222675113329302,-0.35214936389995255,0.05687446136517457,3.4173679329435533e-07,0.015467288557779483,0.0635501235054274,0.05719268253611576,0.0643887131395874,0.029614834718181535,0.052208988690194934,0.03169961581999302,0.47534232570423013,-2.238824086693435e-09,0.003588206165676527,-0.25335679453346693,0.21383371114010516,-0.2929409055368238,0.1915219124138609,-0.17500523347682753,-0.2934929222033523,-0.41576413115870636,4.3079459807880716e-07,0.021204073123227283,0.054068916674146025,0.08486850117453118,0.03864370068459606,0.05068435900137896,0.18489166433291104,0.09222622859712808,0.329283011235308,4.410450182711392e-09,2.000867129032542e-08,0.012822265247167489,0.004754434599646367,-0.238221416984446,-0.21847228818116793,0.16248516457826206,0.16814423616250093,-0.36403110889378615,-0.2963426561975814,0.14506010032984878,0.1184174697654142,0.18923909701862887,-0.0768456677190893,-0.3505506565840481,-0.27566217456819425,0.07501934694037883,-0.26234594841888764,2.754161658654276e-07,2.2638195028255336e-07,0.013530551601969509,0.03992312728031844,0.0816552537947708,0.12097817921566566,0.06778119574433202,0.16815874771129283,0.06508821661674027,0.13812112926653503,0.040414498392474456,0.16083734154564688,0.07338344466578166,0.27245681016723516,0.05833776376806786,0.1467631545663555,0.3818204075816294,0.38418730211406266,1.3300426006317139,1,1,34.08007597923279
1660664822.7262874,1660664825.4063733,1,,needed,483.835,486.515,0.005978405475616455,0.4507630467414856,3.5970520973205566,2.6800858974456787,-8.816515733254954,1.059087974277131,-10.311032321977487,-5.879793970008529,217.27859666760327,270.7752026946432,70.23243420663846,1847.9201616529424,-10.172776120699066,0.04751390455664579,-10.29640594607586,-10.056458783422652,-9.156489661470281e-10,0.013268196222235821,-0.24501416442013788,0.15911338979799894,-0.3695258820234184,0.14543477276037445,0.18509346743900792,-0.36032832445499785,0.09558471480139309,3.632154459792691e-07,0.01214405068865512,0.038301794093343604,0.06448771734101114,0.0366222579839953,0.04805380466504343,0.08323691320594417,0.053363888236482984,0.27760766695128525,3.3576455649279388e-09,-0.004636921424998479,-0.1764943160047885,0.1179991615001434,-0.3219204733780495,0.08012019543192601,0.1184296147346258,-0.3059598202815518,-0.046776911326891685,2.959611410993195e-07,0.034726815215197195,0.09431909970531563,0.0776797956763304,0.0769997076923749,0.13499503176579222,0.09482840362223792,0.1270050479499155,0.2031646214601657,1.3975507337415211e-08,-2.6054183121136127e-09,0.01190837927350257,-0.007293890682300166,-0.24003272727589914,-0.18977696736629698,0.17051338636574517,0.0914716358356448,-0.35532379508476913,-0.3047562127579493,0.1494752686270981,0.06009424251940074,0.18905953992781616,0.10170077616537618,-0.3469001239395457,-0.2922674452697624,0.05573748560224272,-0.052584315546766645,3.490096238981717e-07,2.403333915716887e-07,0.010462665750415743,0.030181718449713995,0.044138312716930105,0.10662376280732415,0.06459908184581885,0.13804778018859956,0.06440123105253287,0.13362483177219955,0.03848121448947404,0.13141528612011957,0.06338620333878758,0.09182773201144853,0.05332986722484651,0.09412026183270346,0.5072648708549365,0.2740531371727666,2.498850107192993,-1,1,36.76016187667847
1660664831.5164905,1660664832.1273644,1,,needed,492.625,493.236,0.005758881103247404,0.2976885139942169,2.7864139080047607,0.6108739376068115,-9.702517082111493,0.8244674236654516,-10.238011951043495,-6.898522421855854,152.26719979453514,89.41378380915575,69.12225705329153,417.31546926564255,-10.065925972430893,0.04022439131210898,-10.152408108796243,-9.979716384979447,-1.9132340156602368e-10,0.013710804267239012,-0.23838185849018265,0.16917078694290277,-0.35633512702886855,0.14764935478835353,0.190363011631402,-0.34895367526691035,0.06867711218870681,3.188485836006465e-07,0.013431277022377865,0.05188078940185159,0.060889928276135416,0.055662796107526565,0.05699916174736523,0.06203757972810093,0.052629701236242325,0.309029524967163,-1.8504352923602277e-09,-0.005705488311356547,-0.1744999512462679,0.10736984910902651,-0.32077106259218785,0.044087828605754734,0.1124659542491032,-0.2908647474938085,-0.05489759837764737,2.879348053357831e-07,0.03291667250112917,0.10209478471475515,0.12137082133557299,0.08643693897808925,0.13058658882323929,0.10936045731505697,0.1027792286496718,0.3114999362182067,-9.624104159444702e-09,-1.1679577775075646e-09,0.009486698488560982,-0.004124734314615553,-0.23688758753128056,-0.16633033263622346,0.17208922827065629,0.10471705988968456,-0.3561774915600015,-0.33387465785444165,0.1500991952821345,0.05893956670524162,0.19228589857773337,0.1016706276716602,-0.3451854586811653,-0.298373238171251,0.0624079305988169,-0.0702867076835396,3.6430041528445264e-07,2.5231574311035763e-07,0.016051917374002148,0.040721288768384045,0.08775328118120401,0.06200446176234243,0.08872813081716754,0.09530243468567627,0.07144238459199877,0.08701116652878012,0.04227890225617625,0.09549788751577583,0.05817613093628705,0.0766037219519572,0.0681221813414242,0.0900410768722032,0.43724820670691905,0.36247172426253416,5.628112077713013,-1,1,37.37103581428528
