start,end,active,annotation,start_0,end_0,acoustic_jitterLocal_sma3nz_before,acoustic_shimmerLocaldB_sma3nz_before,acoustic_HNRdBACF_sma3nz_before,acoustic_duration,acoustic_energy_mean_before,acoustic_energy_std_before,acoustic_energy_min_before,acoustic_energy_max_before,acoustic_pitch_mean_before,acoustic_pitch_std_before,acoustic_pitch_min_before,acoustic_pitch_max_before,acoustic_energy_mean_after,acoustic_energy_std_after,acoustic_energy_min_after,acoustic_energy_max_after,kinect_spine_x_speaker_before,kinect_spine_y_speaker_before,kinect_left_hand_x_speaker_before,kinect_left_hand_y_speaker_before,kinect_left_hand_z_speaker_before,kinect_right_hand_x_speaker_before,kinect_right_hand_y_speaker_before,kinect_right_hand_z_speaker_before,kinect_head_to_robot_speaker_before,kinect_spine_x_grad_speaker_before,kinect_spine_y_grad_speaker_before,kinect_left_hand_x_grad_speaker_before,kinect_left_hand_y_grad_speaker_before,kinect_left_hand_z_grad_speaker_before,kinect_right_hand_x_grad_speaker_before,kinect_right_hand_y_grad_speaker_before,kinect_right_hand_z_grad_speaker_before,kinect_head_to_robot_grad_speaker_before,kinect_spine_x_listeners_before,kinect_spine_y_listeners_before,kinect_left_hand_x_listeners_before,kinect_left_hand_y_listeners_before,kinect_left_hand_z_listeners_before,kinect_right_hand_x_listeners_before,kinect_right_hand_y_listeners_before,kinect_right_hand_z_listeners_before,kinect_head_to_robot_listeners_before,kinect_spine_x_grad_listeners_before,kinect_spine_y_grad_listeners_before,kinect_left_hand_x_grad_listeners_before,kinect_left_hand_y_grad_listeners_before,kinect_left_hand_z_grad_listeners_before,kinect_right_hand_x_grad_listeners_before,kinect_right_hand_y_grad_listeners_before,kinect_right_hand_z_grad_listeners_before,kinect_head_to_robot_grad_listeners_before,kinect_spine_x_speaker_after,kinect_spine_x_listeners_after,kinect_spine_y_speaker_after,kinect_spine_y_listeners_after,kinect_left_hand_x_speaker_after,kinect_left_hand_x_listeners_after,kinect_left_hand_y_speaker_after,kinect_left_hand_y_listeners_after,kinect_left_hand_z_speaker_after,kinect_left_hand_z_listeners_after,kinect_right_hand_x_speaker_after,kinect_right_hand_x_listeners_after,kinect_right_hand_y_speaker_after,kinect_right_hand_y_listeners_after,kinect_right_hand_z_speaker_after,kinect_right_hand_z_listeners_after,kinect_head_to_robot_speaker_after,kinect_head_to_robot_listeners_after,kinect_spine_x_grad_speaker_after,kinect_spine_x_grad_listeners_after,kinect_spine_y_grad_speaker_after,kinect_spine_y_grad_listeners_after,kinect_left_hand_x_grad_speaker_after,kinect_left_hand_x_grad_listeners_after,kinect_left_hand_y_grad_speaker_after,kinect_left_hand_y_grad_listeners_after,kinect_left_hand_z_grad_speaker_after,kinect_left_hand_z_grad_listeners_after,kinect_right_hand_x_grad_speaker_after,kinect_right_hand_x_grad_listeners_after,kinect_right_hand_y_grad_speaker_after,kinect_right_hand_y_grad_listeners_after,kinect_right_hand_z_grad_speaker_after,kinect_right_hand_z_grad_listeners_after,kinect_head_to_robot_grad_speaker_after,kinect_head_to_robot_grad_listeners_after,duration_pause,next_speaker,amount_speech
1659630518.37361,1659630520.07355,1,not appropriate,12.067,13.767,0.004519601818174,0.229953125119209,2.38755106925964,1.69993662834167,-9.52542538424123,1.00095321988337,-10.2760020562225,-5.93114731763718,223.512878949725,133.559833519794,69.1222570532915,783.887862923501,-10.0378907632579,0.280270896513201,-10.2937688511008,-8.57109926745264,1.23988372490868E-08,-0.000903295814077,-0.158910807450615,0.02576856059337,-0.279078162037217,0.171665315087039,0.121559975059266,-0.255090128251656,0.02385470300551,3.0312773536548E-07,0.014784131091008,0.073663661166849,0.128156098119255,0.034724384843539,0.088061477610661,0.20377280077378,0.063951442970607,0.371244434414181,-1.87590556063787E-08,0.023706817575244,-0.096017373451877,0.336955475779654,-0.286227353871819,0.060323859027591,0.350443816612042,-0.261703107285693,0.44786382810913,6.28315872023798E-07,0.016157565938374,0.048692777949401,0.073963911744514,0.045807564341772,0.075669290727745,0.06385376486489,0.040659359698472,0.480927010602651,7.5491638791424E-10,1.31696685984877E-08,-0.006857020955995,0.024366500756434,-0.138357667365807,-0.106749089203695,0.050800716407477,0.349435304220448,-0.282733676147661,-0.287007902900007,0.179676617902011,0.056140105198329,0.152290427498945,0.35982996685617,-0.276166156772729,-0.264661909643206,-0.001581485420536,0.427699308289555,3.30267675847237E-07,8.07718245905198E-07,0.013598254881633,0.01351932779134,0.081470082918632,0.070253980090983,0.17281429107653,0.103320590787637,0.056890950509552,0.063562006454763,0.146096754273212,0.074296476560556,0.156687917988352,0.073256768486299,0.089625195563293,0.051512879389249,0.460988714148778,0.483976256723922,1.0536150932312,2,1.69993662834167
1659630534.62689,1659630545.10712,1,not appropriate,28.32,38.8,0.004274006001651,0.159440234303474,1.17840266227722,10.4802308082581,-9.19963629430283,0.863964168878743,-10.2450871580684,-7.06522425030093,193.742941460769,264.357896772111,69.1222570532915,1732.4539781306,-9.10633148964495,1.09124615690697,-10.2163854974137,-6.00513132785663,6.65318665393408E-09,0.002683598695492,-0.149182320599719,-0.028050394880418,-0.300100828754838,0.155316088163311,0.131083275815475,-0.187654835426433,0.268566767742692,7.89081831464211E-07,0.015502920707901,0.091272230685124,0.11999035137603,0.060262157599847,0.15683688477381,0.118364941502968,0.232128680072747,0.392954225791295,7.3687083211161E-09,0.019202682864719,-0.093856547567134,0.220988690557441,0.004555861556055,0.110776540057127,0.24470485595649,0.028318268298074,0.375461006183094,7.87948206341966E-07,0.022589516148768,0.118494408860492,0.141034649067152,0.132149128675826,0.105892624010315,0.137058999335814,0.093847104460999,0.617794367781239,-2.31254732854164E-08,1.90264428611894E-08,0.009272800622715,0.019213066594912,-0.140099241867696,-0.073741538229309,-0.021039908097625,0.215732241904003,-0.341862422054293,0.010464839867803,0.153311874031281,0.103885254002634,0.194088608105719,0.260514131760468,-0.224882400873231,0.015957142808534,0.215503062795834,0.288848238799421,7.56172256350786E-07,7.13391656370657E-07,0.011580895326203,0.025951588197365,0.080014704086431,0.060441803576603,0.149481255955195,0.102955528981203,0.099803516462218,0.087787191765652,0.216343344862488,0.0868428517109,0.259029793196069,0.137233750119911,0.346824891396341,0.137610565435631,0.376796476240725,0.719226917948702,0.75002932548523,1,20.3186807632446
1659630545.85715,1659630551.1334,1,not appropriate,39.55,44.827,0.010656720027328,0.542949199676514,3.70630979537964,5.27624869346619,-8.78817813670967,1.27460306783806,-10.3090485876286,-6.42019466922193,213.181184408812,115.755833384309,69.1222570532915,797.327989856442,-10.0308268893797,0.043385027543388,-10.1575193838419,-9.930651168502,-1.05235055580083E-08,0.011122490768221,-0.149331955380113,0.047485436657263,-0.285352459016919,0.180533259113481,0.205796244261113,-0.276045804037774,0.055824589090125,9.70822420340159E-07,0.030865053323562,0.093301860715472,0.166493795453748,0.069046594736323,0.07756972861464,0.203500115116277,0.152352476476213,0.51441881686127,2.50897563101826E-08,0.021649593767511,-0.086417873250476,0.233756453711946,0.021271897010263,0.11854497109367,0.254927944307492,0.044560679643938,0.379292392110275,7.09036149872351E-07,0.016839202191828,0.07161429630489,0.099098194929903,0.079775110887979,0.093637548819204,0.106989831071482,0.061864057230415,0.716649001782762,-1.15406532538272E-09,2.85857844384643E-09,0.005876431331937,0.021707692588728,-0.146206858308192,-0.076462193849792,0.054504669989821,0.223382478358586,-0.302922104309949,0.021455870654015,0.2446521407785,0.109816382433118,0.192674278565399,0.267374655687329,-0.326091742573924,0.02782624253748,0.059630015654144,0.237434956061908,7.76040553218342E-07,5.9748745923787E-07,0.046098128812782,0.021640733149094,0.188429076036164,0.060617416182614,0.550085248263309,0.091276907013603,0.242071044916073,0.05815909717993,0.255295163186633,0.076320597640111,0.395669769119533,0.09002315045418,0.2172615384823,0.078616686162669,0.983297198359307,0.592385784711805,2.78979682922363,-1,25.5949294567108
1659630583.56796,1659630589.32796,1,not appropriate,77.261,83.021,0.01453298330307,0.577602207660675,5.21352052688599,5.75999355316162,-9.10791562604449,0.633174591722159,-10.2910326861325,-7.47365104104219,187.82484712875,70.8691099647274,69.1222570532915,306.361647769169,-9.87339961465788,0.4115208743196,-10.2624609232148,-8.08514790815519,-6.80736001439221E-09,0.003010621056984,-0.113788974058152,0.10625011744413,-0.219368399716162,0.14266035496778,0.161473604462952,-0.175576414300316,0.238545792397563,3.1925348588105E-07,0.034450082499695,0.111747777184922,0.130354418641468,0.113733175972656,0.173557073761959,0.308439599719823,0.244927602680315,0.578290719388552,-5.78560271734207E-09,0.024196755287557,-0.124236433345755,0.293077368215918,-0.279944861784206,0.06515714710205,0.322216212646842,-0.274778384401313,0.349047014973793,6.77069384034591E-07,0.015747418699069,0.070131126644058,0.072054900513656,0.049761567892288,0.05359969881297,0.060664321349607,0.038326919233336,0.518876755724183,-5.22094772245991E-09,-2.23670139739312E-08,0.003057770916265,0.024271878892297,-0.155101789584173,-0.134928582337447,0.087838182813503,0.29746295226293,-0.236524091483874,-0.276560125194885,0.154180741249792,0.063187629986054,0.112007079986664,0.326220085537342,-0.222569694891545,-0.268819326027526,0.309225074312336,0.345178865374959,2.05968433040593E-07,6.32246835987111E-07,0.021165620599412,0.013097724879823,0.052433874025091,0.039234482496365,0.127070278308529,0.05869072516091,0.052642385722836,0.043310614424197,0.157032603504704,0.048426704581723,0.18946847128322,0.040769924545384,0.114914399821311,0.054887960523382,0.500369128700125,0.318396765775915,1.18006992340088,0,16.8033843040466
1659630593.52805,1659630598.98701,1,not appropriate,87.221,92.68,0.005866955965757,0.307372063398361,3.0205807685852,5.45895600318909,-8.38882093836993,1.82322658455824,-10.1923471906474,-4.05991134002992,222.908574328372,145.358008427679,74.5665838920772,821.347266024548,-9.98295787291856,0.102095910746077,-10.232324777432,-9.73642720113045,-8.77866605528759E-09,0.015322389373261,-0.161230103353386,0.192826722234217,-0.166973700704825,0.190377035552324,0.278075653723324,-0.184063308034999,0.090022373886194,5.70377698526771E-07,0.086088400731456,0.366457573614863,0.43601956910308,0.392942073315302,0.472810891447463,0.680283627929138,0.806106650875169,0.855578951581316,-2.83651594700131E-08,0.021441140451026,-0.117473947452012,0.211129049019658,-0.270336451645061,-0.002816473311221,0.270595146389746,-0.186691592847798,0.330362131267395,5.29378733506294E-07,0.012400577045087,0.103066738167891,0.104891538875111,0.056923136324248,0.081282093601935,0.086028684899954,0.060257444714539,0.549055504612175,2.12940008189002E-09,1.30575513054884E-08,0.00167938584267,0.019185795297125,-0.156295869460665,-0.10100532733091,-0.048478636211117,0.214894311530266,-0.311404936112952,-0.268485925264235,0.235368262406949,0.022342774758252,0.103608926397684,0.266320337922431,-0.201163922657141,-0.188691074067399,0.251190596937817,0.267142618428598,4.21375565627647E-07,7.70205112359772E-07,0.017966868535335,0.015794995705013,0.073283655695167,0.131517688013105,0.193689952482373,0.152596489754436,0.078128395011872,0.068085294469028,0.180631059304716,0.096887830855421,0.233285819942772,0.088636103763146,0.237877010753682,0.084406126148258,0.40383167373704,0.477928456998955,1.78383851051331,0,25.0523872375488
1659630683.93761,1659630685.00682,1,not appropriate,177.631,178.7,0.007900074124336,0.587770044803619,4.61005163192749,1.06921076774597,-9.09882370649344,1.20612219626057,-10.3363749604082,-6.07573483066327,230.897114182381,110.833796687009,69.1222570532915,856.159444834975,-9.5613313065636,0.901069086423319,-10.4072267276198,-6.00049010803666,-1.49594673775592E-08,0.000374734720701,-0.103353343461518,0.158015006463304,-0.161045656892075,0.203226050265837,0.18966162252768,-0.293447710528356,0.203964233717705,2.77358807410868E-07,0.035154663558497,0.194245077674716,0.277277250137321,0.084180485255661,0.109334112518261,0.352533626226959,0.256965314159374,0.508385541861265,2.91136061719173E-10,0.016965093769486,-0.158444235832975,0.195931554998082,-0.291601714491682,0.038860996515882,0.256000315857682,-0.234272725591255,0.268720243708331,5.72132463192442E-07,0.012042847007887,0.121590231843724,0.087667394001731,0.093587535354463,0.084376925625319,0.067157388419876,0.045251767215871,0.303953500443625,-8.83980096738445E-09,1.91164497914138E-08,-1.25229096641438E-05,0.016417407012601,-0.132552828891239,-0.145754767301611,0.239501694668849,0.227522475303895,-0.163281272775031,-0.287319250251949,0.147509272788485,0.045974444427706,0.076642668769748,0.261986721639779,-0.237909517323792,-0.230298882520823,0.230031268830045,0.342331497576145,1.90548797083374E-07,8.23127219432402E-07,0.015843342983518,0.012971896725804,0.038633477596536,0.068122036122713,0.120098416362087,0.093713294135056,0.064289991843301,0.07067481913767,0.096059725820334,0.12485174603652,0.107304753963217,0.076856465043046,0.070945030260958,0.058346351912472,0.459383464701077,0.364185614267921,0,-1,105.610009908676
1659630748.98837,1659630750.33823,1,not appropriate,242.682,244.031,0.026317255571485,0.731673121452331,5.61875104904175,1.34986209869385,-8.45557654901051,1.47453512746311,-10.3079666251064,-5.69692956324799,280.110305261166,145.331094588132,69.1222570532915,764.474995546565,-9.52572879129885,0.592450898744255,-10.4706776486063,-7.82390605648799,1.23707062629367E-08,-0.005940315445774,-0.205355254327402,0.000853432515152,-0.29728403646538,0.167517863577219,0.145689171747052,-0.239660600889197,0.064324809300605,6.43905246144452E-07,0.02057054437686,0.057796637276288,0.183905340127849,0.06642932567585,0.206962438493975,0.200488261792305,0.165822577772091,0.572166136464156,1.43113313601273E-08,0.008346872897614,-0.020116797617956,0.256576446803171,-0.249284259705287,-0.066616714810078,0.231751581425241,-0.178497663673498,0.325269019284771,7.83329561656614E-07,0.021977666215592,0.054121321569136,0.096956942400748,0.051501718920124,0.065598849492478,0.089650475689505,0.068240705656576,0.42924947616958,-4.85513594270821E-09,8.18486757939611E-09,-0.005540514079357,0.009509360375786,-0.133666765971516,-0.036828240885304,0.02185191931395,0.244767330054208,-0.300220626568826,-0.243931849281516,0.165776014169607,-0.059900123481233,0.066498751563258,0.224572412650365,-0.181397884287402,-0.177842115499157,0.204917400684716,0.256025516353358,2.78123436012118E-07,5.95218279612117E-07,0.031328809891479,0.014837072767057,0.100712739907464,0.051100586823353,0.189084123482888,0.102441271315609,0.132327917846422,0.046880228327045,0.130754426310465,0.043443525218856,0.18002867522939,0.069763427098223,0.193680177310829,0.048285539839242,0.388096966079358,0.337713922086099,0,-1,43.2704472541809
1659630761.00439,1659630767.35627,1,not appropriate,254.698,261.049,0.004925084300339,0.326608628034592,6.29271841049194,6.35187935829163,-9.56466200825556,0.608936424353345,-10.4001104195417,-8.42423878808511,254.81752513877,268.269603793451,69.1222570532915,2205,-10.229235269888,0.072295169975581,-10.4820486948659,-10.0594819376356,4.10689605083582E-09,0.022736906924179,-0.196656357818702,0.135260776058416,-0.36582958970364,-0.022357947404958,0.28590445426419,-0.265268042243765,0.116603370400399,2.53575094763992E-07,0.023000051427113,0.169401768409828,0.204572510099938,0.087752858392557,0.288052519255266,0.202170704652457,0.135944567964449,0.448364659584694,4.02843235919863E-09,0.008272385045602,-0.018474800712123,0.260090786477898,-0.240788996950724,-0.057818163864785,0.24504040158676,-0.173964656927298,0.338341256380833,7.22260544778822E-07,0.019562186780586,0.052506427071382,0.080456755451345,0.045137989240341,0.065418244377369,0.069022774412766,0.067426017789619,0.437911532981643,5.99280468797701E-09,1.28202651192199E-08,0.021835390128681,0.012163958553037,-0.189516807278156,-0.015681151890084,0.13543862335484,0.276621842088975,-0.364435547317326,-0.257323815427861,0.012939948609401,-0.052068994989913,0.305986651640938,0.248457393198555,-0.259649076251697,-0.182868035168959,0.127539846202725,0.268982544736595,2.18321427892653E-07,8.08172984739932E-07,0.037014981113902,0.021063197247825,0.088876242187508,0.037100463022275,0.163850476554129,0.074149969658734,0.063680550101054,0.050841108302387,0.239441043510372,0.063299763568609,0.152802698383612,0.065472985496269,0.221181662149598,0.062884979959624,0.771875947805869,0.352363483203638,3.44118523597717,1,6.35187935829163
1659630770.79746,1659630781.30178,1,not appropriate,264.491,274.995,0.015788566321135,0.768557965755463,5.55133438110352,10.5043289661407,-8.51901371757346,1.07123169841781,-10.3276751711058,-6.11539533959112,239.239353551631,124.266233762683,74.2230574729681,1168.55194134256,-10.1838849532744,0.063610589485925,-10.4014721306199,-10.0380430951121,-1.15091656456075E-09,-0.007547569019864,-0.135909567669767,0.119543440301648,-0.215587552407375,0.093997983808754,0.157187006547865,-0.139978451271204,0.025683815817184,2.33721213498874E-07,0.032506584541245,0.144558956817536,0.217425189543333,0.139118664925866,0.103161973249867,0.312177840410952,0.15506972895192,0.390469442763565,-9.1914464346095E-09,0.009949197813198,-0.00259662646165,0.244264388794007,-0.275669037608477,0.010808002700235,0.033727980941697,-0.240343749962488,0.470124774802637,7.32393730716575E-07,0.015928260540774,0.04750683489603,0.06064704990498,0.030670658482019,0.045351217837922,0.09376196902127,0.049263991587892,0.419769411446104,1.17312443433328E-08,-1.54335636296055E-08,0.001475261284072,0.008410371498986,-0.219441314533333,-0.007328029818799,0.155444648723958,0.240567491506607,-0.29632723850938,-0.280991918992575,0.077737082125317,-0.005833615926156,0.305447475037475,0.009983396422789,-0.256862424014699,-0.24481796655213,-0.000684317620229,0.264406430312855,3.3910931731686E-07,7.39306475452245E-07,0.045218098124158,0.01168424561701,0.139091223516182,0.032688004120454,0.364634228860584,0.041664126315051,0.298125497625496,0.022973484588841,0.336195107918405,0.08374469487396,0.362495360381539,0.097890856067182,0.540524665754951,0.057334737947423,0.3190004214734,0.327680099149719,2.44676160812378,-1,16.8562083244324
1659630796.45919,1659630797.39218,1,not appropriate,290.152,291.085,0.012780954129994,0.6771639585495,3.66556358337402,0.932982206344604,-8.43312835289503,0.852255164538816,-10.3586594149433,-5.20071567373703,209.682607742696,88.5472893551378,84.3164447451556,446.179787394371,-9.59962153263835,0.540508762630543,-10.2868348987063,-8.05306244430758,9.43789899100095E-09,-0.006177187344452,-0.168019968907625,0.13885605165795,-0.253355073271375,0.119932094457075,0.203018156109179,-0.164548878050823,0.096118551021268,3.41290899397306E-07,0.039612295740896,0.13717267538449,0.34156609161219,0.214907113343181,0.203599955611293,0.247150752305793,0.279482004777656,0.894502504683278,-2.84676160691095E-09,0.009754866545898,-0.029861477171082,0.23216314380632,-0.270889649128358,-0.008036838304256,0.018484147967344,-0.255634833059197,0.363799579709404,7.17957807242191E-07,0.016504766393807,0.027718338474566,0.052052374319036,0.030701536462458,0.105867693325848,0.079225762102422,0.062463401520099,0.431959666060962,4.00551125031731E-09,-1.4564722155033E-08,-0.000716285412545,0.013475117257973,-0.132979405797013,-0.034060699911219,0.158820989553827,0.238478813130972,-0.215991128169003,-0.269892444448549,0.124498277988743,-0.007465571878296,0.198150616714575,0.013309851125809,-0.135466460115018,-0.254258504161829,0.117711314086222,0.384178701397641,2.67525266157716E-07,6.96514377069077E-07,0.043164923538822,0.012152453946798,0.134260066709795,0.037596616214284,0.277496442505524,0.052848100118019,0.161794112516248,0.026461225898432,0.188962012232098,0.081087013017363,0.201887449212769,0.092159215611523,0.183476696642659,0.048206496804026,0.532444709508442,0.425422395657669,0,0,28.2337815761566
